!TRANS + UP + LOW + COLLRATES(cm^3 s^-1)
   138   17    2  1.409085e-11 1.450623e-11 1.409316e-11 1.339531e-11 1.281256e-11 1.227538e-11 1.182495e-11 1.145552e-11 1.105004e-11 1.075885e-11 
   139   17    3  5.455341e-11 5.712595e-11 5.734714e-11 5.684129e-11 5.622304e-11 5.578111e-11 5.510371e-11 5.420644e-11 5.370704e-11 5.309742e-11 
   140   17    4  2.415574e-11 2.486782e-11 2.415970e-11 2.296339e-11 2.196440e-11 2.104351e-11 2.027134e-11 1.963804e-11 1.894292e-11 1.844374e-11 
   141   17    5  2.796357e-11 3.084990e-11 3.043326e-11 2.908866e-11 2.764179e-11 2.649506e-11 2.532037e-11 2.478942e-11 2.369561e-11 2.299699e-11 
   142   17    6  9.962372e-11 1.049479e-10 1.060655e-10 1.043932e-10 1.009849e-10 9.893091e-11 9.598139e-11 9.271473e-11 9.169765e-11 8.984827e-11 
   143   17    7  3.441272e-11 3.520221e-11 3.450120e-11 3.351811e-11 3.237327e-11 3.157403e-11 3.069824e-11 3.049584e-11 2.960674e-11 2.915474e-11 
   144   17    8  1.901634e-11 2.344131e-11 2.599629e-11 2.653377e-11 2.637980e-11 2.597354e-11 2.543281e-11 2.486059e-11 2.450022e-11 2.387488e-11 
   145   17    9  1.555274e-10 1.584967e-10 1.529606e-10 1.479889e-10 1.433072e-10 1.390410e-10 1.360808e-10 1.342437e-10 1.309110e-10 1.302017e-10 
   146   17   10  2.945624e-11 3.306194e-11 3.504315e-11 3.547733e-11 3.531299e-11 3.498548e-11 3.448641e-11 3.389572e-11 3.358877e-11 3.292341e-11 
   147   17   11  2.396569e-11 2.567444e-11 2.674760e-11 2.683844e-11 2.691283e-11 2.655025e-11 2.677143e-11 2.638626e-11 2.593894e-11 2.586296e-11 
   148   17   12  2.205238e-10 2.231460e-10 2.141362e-10 2.065992e-10 2.007258e-10 1.957268e-10 1.912562e-10 1.895452e-10 1.874761e-10 1.857205e-10 
   149   17   13  4.351050e-11 4.417960e-11 4.411618e-11 4.356233e-11 4.336134e-11 4.272292e-11 4.297232e-11 4.206855e-11 4.158501e-11 4.141653e-11 
   150   17   14  1.694909e-11 1.883971e-11 2.060255e-11 2.188308e-11 2.276886e-11 2.332589e-11 2.405671e-11 2.415668e-11 2.502987e-11 2.460635e-11 
   151   17   15  3.527450e-10 3.281913e-10 3.167153e-10 3.148672e-10 3.141388e-10 3.152951e-10 3.168560e-10 3.211320e-10 3.223059e-10 3.278121e-10 
   152   17   16  3.630590e-11 3.896904e-11 4.168218e-11 4.324970e-11 4.409233e-11 4.437899e-11 4.508731e-11 4.471132e-11 4.566419e-11 4.458153e-11 
   153   17   18  2.247461e-11 2.872601e-11 3.159428e-11 3.160310e-11 3.120678e-11 3.069921e-11 3.047946e-11 2.996376e-11 2.998023e-11 2.961418e-11 
   154   19    1  3.750000e-11 3.190000e-11 2.950000e-11 2.880000e-11 2.840000e-11 2.820000e-11 2.800000e-11 2.790000e-11 2.780000e-11 2.770000e-11 
   155   19    2  0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
   156   19    3  4.621534e-11 4.797953e-11 4.738324e-11 4.600939e-11 4.478054e-11 4.370110e-11 4.266813e-11 4.167855e-11 4.079466e-11 4.005533e-11 
   157   19    4  4.658466e-11 4.852047e-11 4.821676e-11 4.719061e-11 4.621946e-11 4.539890e-11 4.453187e-11 4.362145e-11 4.290534e-11 4.224467e-11 
   158   19    5  1.516068e-11 1.382490e-11 1.340132e-11 1.337751e-11 1.326059e-11 1.328144e-11 1.324287e-11 1.342857e-11 1.331537e-11 1.336473e-11 
   159   19    6  5.961023e-11 6.165305e-11 6.113810e-11 5.969599e-11 5.769199e-11 5.636526e-11 5.475617e-11 5.380986e-11 5.261571e-11 5.171255e-11 
   160   19    7  8.722909e-11 9.552205e-11 9.646059e-11 9.392650e-11 9.004742e-11 8.735330e-11 8.400096e-11 8.076157e-11 7.906892e-11 7.692271e-11 
   161   19    8  2.216453e-11 2.371254e-11 2.449445e-11 2.467827e-11 2.458121e-11 2.444302e-11 2.418890e-11 2.385047e-11 2.370962e-11 2.331774e-11 
   162   19    9  5.257920e-11 5.700678e-11 5.854361e-11 5.841060e-11 5.764051e-11 5.673879e-11 5.580731e-11 5.491315e-11 5.415124e-11 5.331405e-11 
   163   19   10  1.292563e-10 1.342807e-10 1.309619e-10 1.269111e-10 1.227783e-10 1.188182e-10 1.160038e-10 1.142364e-10 1.111391e-10 1.103682e-10 
   164   19   11  3.836792e-11 3.834366e-11 3.777987e-11 3.711002e-11 3.684795e-11 3.629000e-11 3.647152e-11 3.562293e-11 3.527950e-11 3.512322e-11 
   165   19   12  6.433579e-11 6.527386e-11 6.460087e-11 6.346661e-11 6.284577e-11 6.178423e-11 6.177070e-11 6.062565e-11 5.993612e-11 5.962689e-11 
   166   19   13  1.852963e-10 1.893825e-10 1.826193e-10 1.764234e-10 1.713063e-10 1.669258e-10 1.627578e-10 1.617514e-10 1.597844e-10 1.582499e-10 
   167   19   14  3.480712e-11 3.710138e-11 3.950402e-11 4.078733e-11 4.139822e-11 4.150376e-11 4.202278e-11 4.155211e-11 4.229430e-11 4.122358e-11 
   168   19   15  5.151358e-11 5.389145e-11 5.669005e-11 5.843978e-11 5.938772e-11 5.974921e-11 6.060642e-11 6.029319e-11 6.142063e-11 6.032962e-11 
   169   19   16  3.196793e-10 2.950072e-10 2.828059e-10 2.807729e-10 2.802141e-10 2.817470e-10 2.833708e-10 2.881547e-10 2.892851e-10 2.954468e-10 
   170   19   18  4.634715e-11 5.664336e-11 6.266800e-11 6.294700e-11 6.168544e-11 6.016773e-11 5.867692e-11 5.684049e-11 5.657113e-11 5.516839e-11 
   171   19   17  5.456402e-11 6.714097e-11 7.421448e-11 7.449719e-11 7.308991e-11 7.138575e-11 6.981267e-11 6.778627e-11 6.752236e-11 6.598460e-11 
   172   21    1  2.830000e-11 3.050000e-11 3.010000e-11 2.860000e-11 2.730000e-11 2.610000e-11 2.510000e-11 2.420000e-11 2.330000e-11 2.260000e-11 
   173   21    2  1.460333e-11 1.484702e-11 1.511057e-11 1.513593e-11 1.507884e-11 1.503762e-11 1.498757e-11 1.490729e-11 1.484708e-11 1.477407e-11 
   174   21    3  3.722096e-11 4.546394e-11 4.706156e-11 4.520358e-11 4.323409e-11 4.132831e-11 3.954271e-11 3.802619e-11 3.656381e-11 3.523070e-11 
   175   21    4  1.877571e-11 1.908903e-11 1.942787e-11 1.946048e-11 1.938708e-11 1.933408e-11 1.926973e-11 1.916652e-11 1.908911e-11 1.899523e-11 
   176   21    5  3.817792e-11 4.379343e-11 4.536299e-11 4.478687e-11 4.391567e-11 4.350231e-11 4.292235e-11 4.215228e-11 4.151434e-11 4.108540e-11 
   177   21    6  3.293948e-11 4.285350e-11 4.665460e-11 4.557269e-11 4.380295e-11 4.219028e-11 4.066873e-11 3.929608e-11 3.786039e-11 3.685549e-11 
   178   21    7  3.288260e-11 3.735307e-11 3.798242e-11 3.664045e-11 3.528138e-11 3.430741e-11 3.340891e-11 3.255164e-11 3.162527e-11 3.105911e-11 
   179   21    8  6.283101e-11 7.665935e-11 8.305303e-11 8.301454e-11 8.136815e-11 7.944307e-11 7.782355e-11 7.546833e-11 7.505518e-11 7.390909e-11 
   180   21    9  2.594269e-11 3.319387e-11 3.719746e-11 3.763426e-11 3.720422e-11 3.627890e-11 3.570286e-11 3.557160e-11 3.470010e-11 3.433163e-11 
   181   21   10  3.522630e-11 4.214678e-11 4.474951e-11 4.435120e-11 4.342762e-11 4.227804e-11 4.147359e-11 4.096007e-11 4.024472e-11 3.975927e-11 
   182   21   11  9.747263e-11 1.226485e-10 1.317315e-10 1.303554e-10 1.277112e-10 1.241123e-10 1.216772e-10 1.196670e-10 1.175844e-10 1.160639e-10 
   183   21   12  1.693608e-11 2.366333e-11 2.781613e-11 2.921304e-11 2.990183e-11 3.012809e-11 3.022953e-11 3.010216e-11 3.044887e-11 2.999173e-11 
   184   21   13  2.959129e-11 3.968814e-11 4.545240e-11 4.643156e-11 4.638701e-11 4.575964e-11 4.509325e-11 4.423081e-11 4.396678e-11 4.294435e-11 
   185   21   14  1.380650e-10 1.691581e-10 1.782220e-10 1.773143e-10 1.747315e-10 1.734225e-10 1.704323e-10 1.699855e-10 1.692189e-10 1.680448e-10 
   186   21   15  2.017331e-11 2.590735e-11 2.800606e-11 2.826793e-11 2.861866e-11 2.888572e-11 2.958072e-11 2.964008e-11 2.964765e-11 2.994792e-11 
   187   21   16  3.576170e-11 4.393453e-11 4.777195e-11 4.841776e-11 4.864988e-11 4.869173e-11 4.898702e-11 4.837437e-11 4.813341e-11 4.800725e-11 
   188   21   18  2.125296e-10 2.501264e-10 2.698327e-10 2.786731e-10 2.843961e-10 2.910466e-10 2.956706e-10 3.013280e-10 3.047368e-10 3.116561e-10 
   189   21   17  1.230716e-11 1.688333e-11 2.080324e-11 2.293950e-11 2.441291e-11 2.554157e-11 2.668273e-11 2.701882e-11 2.828606e-11 2.801760e-11 
   190   21   19  2.716322e-11 3.599026e-11 4.236410e-11 4.538741e-11 4.719099e-11 4.841180e-11 4.964671e-11 4.965313e-11 5.097717e-11 5.032627e-11 
   191   20    1  2.830000e-11 3.050000e-11 3.010000e-11 2.860000e-11 2.730000e-11 2.610000e-11 2.510000e-11 2.420000e-11 2.330000e-11 2.260000e-11 
   192   20    2  9.597455e-12 1.199933e-11 1.244486e-11 1.189605e-11 1.132207e-11 1.076535e-11 1.024480e-11 9.806188e-12 9.381641e-12 8.996301e-12 
   193   20    3  4.480684e-11 4.715179e-11 4.815444e-11 4.782936e-11 4.727195e-11 4.676812e-11 4.626709e-11 4.574587e-11 4.528684e-11 4.482244e-11 
   194   20    4  1.619570e-11 2.024888e-11 2.100070e-11 2.007459e-11 1.910599e-11 1.816653e-11 1.728810e-11 1.654794e-11 1.583152e-11 1.518126e-11 
   195   20    5  1.354237e-11 1.827847e-11 2.025017e-11 1.987611e-11 1.912880e-11 1.841946e-11 1.773913e-11 1.712312e-11 1.649050e-11 1.603482e-11 
   196   20    6  6.747665e-11 7.773500e-11 8.038908e-11 7.887531e-11 7.691743e-11 7.573949e-11 7.440398e-11 7.287017e-11 7.145753e-11 7.053281e-11 
   197   20    7  2.298097e-11 2.798653e-11 2.936075e-11 2.824858e-11 2.695376e-11 2.584105e-11 2.485689e-11 2.400672e-11 2.305197e-11 2.243238e-11 
   198   20    8  1.344218e-11 1.745962e-11 1.979008e-11 2.010673e-11 1.991196e-11 1.942526e-11 1.912631e-11 1.906783e-11 1.858850e-11 1.839282e-11 
   199   20    9  8.673964e-11 1.056078e-10 1.141421e-10 1.139721e-10 1.117156e-10 1.090219e-10 1.068327e-10 1.039518e-10 1.031462e-10 1.016323e-10 
   200   20   10  2.381818e-11 2.893261e-11 3.106783e-11 3.092115e-11 3.037241e-11 2.955281e-11 2.904102e-11 2.898036e-11 2.826525e-11 2.797491e-11 
   201   20   11  1.013703e-11 1.421214e-11 1.673020e-11 1.761997e-11 1.808418e-11 1.826439e-11 1.836643e-11 1.832589e-11 1.857188e-11 1.831742e-11 
   202   20   12  1.155214e-10 1.462683e-10 1.581321e-10 1.570333e-10 1.542011e-10 1.501280e-10 1.472914e-10 1.448382e-10 1.425238e-10 1.405309e-10 
   203   20   13  1.834158e-11 2.551958e-11 3.013773e-11 3.134670e-11 3.171475e-11 3.160759e-11 3.134220e-11 3.083587e-11 3.090433e-11 3.015167e-11 
   204   20   14  1.345734e-11 1.734344e-11 1.873215e-11 1.889668e-11 1.913805e-11 1.932759e-11 1.981467e-11 1.987904e-11 1.989218e-11 2.011193e-11 
   205   20   15  1.548602e-10 1.898159e-10 2.004334e-10 1.996795e-10 1.970654e-10 1.957228e-10 1.927151e-10 1.920786e-10 1.912114e-10 1.899632e-10 
   206   20   16  2.568248e-11 3.184066e-11 3.483448e-11 3.542384e-11 3.579655e-11 3.594965e-11 3.647022e-11 3.604237e-11 3.589639e-11 3.592487e-11 
   207   20   18  8.826203e-12 1.211614e-11 1.494920e-11 1.649962e-11 1.757324e-11 1.839879e-11 1.923290e-11 1.948532e-11 2.041182e-11 2.022346e-11 
   208   20   17  2.236938e-10 2.643679e-10 2.861817e-10 2.960217e-10 3.023557e-10 3.094744e-10 3.145337e-10 3.203063e-10 3.241553e-10 3.310254e-10 
   209   20   19  1.948003e-11 2.651600e-11 3.186912e-11 3.447867e-11 3.607107e-11 3.712685e-11 3.823338e-11 3.820841e-11 3.943292e-11 3.875115e-11 
   210   20   21  1.250301e-11 1.976533e-11 2.446220e-11 2.565627e-11 2.584420e-11 2.581574e-11 2.580915e-11 2.541483e-11 2.552132e-11 2.524484e-11 
   211   22    1  2.830000e-11 3.050000e-11 3.010000e-11 2.860000e-11 2.730000e-11 2.610000e-11 2.510000e-11 2.420000e-11 2.330000e-11 2.260000e-11 
   212   22    2  0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
   213   22    3  3.462741e-11 3.949255e-11 4.063828e-11 3.961695e-11 3.845558e-11 3.734494e-11 3.629362e-11 3.536532e-11 3.448628e-11 3.366796e-11 
   214   22    4  3.597259e-11 3.990745e-11 4.096172e-11 4.018305e-11 3.924442e-11 3.835506e-11 3.750638e-11 3.673468e-11 3.601372e-11 3.533204e-11 
   215   22    5  1.396445e-11 1.573010e-11 1.573522e-11 1.485846e-11 1.406044e-11 1.342261e-11 1.289628e-11 1.246183e-11 1.193167e-11 1.161986e-11 
   216   22    6  4.057891e-11 4.836063e-11 5.045839e-11 4.891165e-11 4.706436e-11 4.559700e-11 4.422925e-11 4.295720e-11 4.160247e-11 4.072139e-11 
   217   22    7  4.945665e-11 5.990927e-11 6.380639e-11 6.322989e-11 6.187521e-11 6.098038e-11 5.987446e-11 5.858097e-11 5.746586e-11 5.665875e-11 
   218   22    8  1.888341e-11 2.234576e-11 2.344909e-11 2.312358e-11 2.262833e-11 2.199119e-11 2.159073e-11 2.155534e-11 2.102807e-11 2.081455e-11 
   219   22    9  3.863999e-11 4.697174e-11 5.054403e-11 5.035810e-11 4.943101e-11 4.814296e-11 4.726620e-11 4.678780e-11 4.588464e-11 4.534839e-11 
   220   22   10  6.647660e-11 8.268250e-11 9.100689e-11 9.151832e-11 8.994067e-11 8.786585e-11 8.614307e-11 8.365687e-11 8.308729e-11 8.183707e-11 
   221   22   11  1.603509e-11 2.226418e-11 2.631628e-11 2.727825e-11 2.748825e-11 2.729194e-11 2.695334e-11 2.640813e-11 2.637876e-11 2.565153e-11 
   222   22   12  3.039782e-11 4.105440e-11 4.723190e-11 4.848869e-11 4.865721e-11 4.818834e-11 4.764864e-11 4.687257e-11 4.675068e-11 4.573880e-11 
   223   22   13  9.756709e-11 1.226814e-10 1.314518e-10 1.302331e-10 1.278545e-10 1.245197e-10 1.223980e-10 1.207193e-10 1.188706e-10 1.176097e-10 
   224   22   14  2.381930e-11 2.928585e-11 3.212935e-11 3.272955e-11 3.305809e-11 3.315949e-11 3.356269e-11 3.305871e-11 3.289003e-11 3.284035e-11 
   225   22   15  3.628098e-11 4.487683e-11 4.875209e-11 4.937954e-11 4.967455e-11 4.978294e-11 5.022564e-11 4.971377e-11 4.950817e-11 4.948078e-11 
   226   22   16  1.338997e-10 1.648373e-10 1.731186e-10 1.718909e-10 1.692674e-10 1.680576e-10 1.652117e-10 1.652275e-10 1.646018e-10 1.636789e-10 
   227   22   18  1.903541e-11 2.587678e-11 3.097183e-11 3.339914e-11 3.483781e-11 3.575377e-11 3.672413e-11 3.661181e-11 3.768448e-11 3.697809e-11 
   228   22   17  2.658343e-11 3.536625e-11 4.186205e-11 4.501244e-11 4.694159e-11 4.828022e-11 4.963418e-11 4.972376e-11 5.118637e-11 5.055598e-11 
   229   22   19  2.063812e-10 2.417570e-10 2.601661e-10 2.685884e-10 2.742206e-10 2.809660e-10 2.856417e-10 2.916644e-10 2.951291e-10 3.024659e-10 
   230   22   21  3.011026e-11 4.554348e-11 5.367399e-11 5.483538e-11 5.407382e-11 5.312088e-11 5.202817e-11 5.052531e-11 5.039686e-11 4.931289e-11 
   231   22   20  3.397851e-11 5.165610e-11 6.123593e-11 6.276469e-11 6.205981e-11 6.109700e-11 6.000096e-11 5.837544e-11 5.827948e-11 5.710946e-11 
